"Carimbo de data/hora"," Mostra para qual o filme foi selecionado
Section for which the film was selected
Muestra para la cual la película fue seleccionada ","Título Original
Original Title
Título Original ","Direção
Director
Dirección","Gênero | Genre | Género","Cor:","Duração (em minutos)
Running Time (in minutes)
Duración (en minutos)","País(es) de Origem
Country(ies) of Origin
País(es) de Origen","Ano de Produção
Year of Production
Año de Producción","Roteiro
Screenplay
Guion","Produção
Producer
Producción","Montagem
Editing
Montaje","Direção de Fotografia
Cinematography
Dirección de Fotografía","Direção de Arte
Art Direction
Dirección de Arte","Som:
Sound:
Sonido","Produtora / Empresa Responsável:
Production Company / Responsible Entity:
Productora / Entidad Responsable:","Empresa(s) Coprodutora(s):
Co-production company(s):
Compania coproductora(s):","Distribuidora:
Distributor:
Distribuidora","Elenco:
Cast:
Elenco:","Sinopse:
Synopsis:
Sinopsis:","Classificação Indicativa | Age Rating | Clasificación por Edades ","Link do Trailer no Youtube (se houver)
Trailer Link on Youtube (if available)
Enlace del Tráiler en Youtube (si lo hay)","Imagem de divulgação para catálogo
Promotional image for catalog
Imagen de divulgación para catálogo","Imagem horizontal para o site
Horizontal image for the website
Imagen horizontal para el sitio web","Cartaz ou imagem vertical
Poster or vertical image 
,"Cine-Expressão","Relógio com defeito","Rodrigo Vulcano e Lucas Lima","Animação","Cor",14,"Brasil",2024,"Rodrigo Vulcano","2 P Produções Artísicas","Fernando Galeane","Lucas Lima","Lucas Lima","Dois Palitos","2 P Produções Artísticas","ET Animações e DocorAudio Studio","2 P Produções ","Família Palito","Durante um passeio ao circo, Clara entra num mundo novo. Entre aumentativos e diminutivos, ela descobre que, para vencer o tempo, é preciso quebrar seus ponteiros.","livre","https://www.youtube.com/watch?v=oUQZF2agqdQ&t=7s",,,,,,,,
,"Cine-Expressão","Menino Monstro","Guilherme Alvernaz","Animação","Cor",9,"Brasil",2024,"Guilherme Alvernaz","Renata Martins","Guilherme Alvernaz",,"Carolina Albuquerque","André Abujamra e Mariano Alvarez","Pink Flamingo Filmes",,"Pink Flamingo Filmes","Luiza Porto e André Abujamra","Já imaginou ter um irmão que é um verdadeiro monstrinho? Em ""Menino Monstro"", Clarice compartilha exatamente essa experiência única. Através de suas histórias, descobrimos um mundo onde as travessuras e peculiaridades de Nico, seu irmão mais novo, transformam cada dia em uma aventura inesperada.","livre","https://www.youtube.com/watch?v=2MY1BoNzogc",,,,,,,,
,"Cine-Expressão","QUINN","Arthur Felipe Fiel","Animação","Cor",13,"Brasil",2025,"Arthur Felipe Fiel","Arthur Felipe Fiel e Hadija Chalupe","João Marcos Nascimento","-","Clara Assis","Música original: Léo Castro / Sound Designer: Giuseppe Cavatti","Cartumze Filmes","Caraduá Produções","-","-","Uma mãe arruma seu pequeno filho para seu primeiro dia escolar. Após ajeitar o cabelo do menino, colocar a mochila em suas costas e a lancheira em sua mão, a mãe pede para o pequeno posar para a câmera que, instantaneamente, imprime a foto da criança. Com uma caneta, ela rabisca no rodapé em branco da fotografia “Primeiro dia de aula <3”. Logo após, a mãe e o menino seguem em direção à escola, espaço no qual se abre a porta para um novo, diverso e multicolorido mundo.","livre","https://www.youtube.com/watch?v=cXAhAgq_yeg",,,,,,,,
,"Cine-Expressão","O MUNDO DOS SONHOS","Leandro Wenceslau","Ficção","Cor",27,"Brasil",2024,"Leandro Wenceslau","Anna Carmen","Leandro Wenceslau","Ícaro Moreno ","Taisa Campos","Osvaldo Ferreira e Matheus Fleming","Estalo Criativo",,"Estalo Criativo","Gabriel Ferreira, Gusttavo Angellus, Jose Márcio Almeida, Diógenes Fagundes , Murillo Nogueira, Mônica Nogueira, Yá Bajur, Jana Rolla.","Haniel, um garoto de 17 anos está passando por um período de descobertas em sua vida, mas tem que enfrentar a intolerância de seu pai que o submete a um tratamento com um aparelho de leitura de sonhos.","não recomendada para menores de 12 anos",,,,,,,,,
,"Cine-Expressão","Passa a Bola","Guilherme Herrera Falchi","Ficção","Cor",15,"Brasil",2025,"Guilherme Herrera Falchi","Jojoy Matias e Cinegrama","Ana Guerra","Josi Cuervo, APAN",,"Michel Benito, APTA ","Cinegrama",,,"
Bia Lisboa, Antonio Amaral, Henrique Monteiro, Gabriel Santana, Inara Solimar, Victor Hugo Nogueira, Aguida Aguiar, Matias Erisson.","Mira e Renata são irmãs que vivem em pé de guerra, e a mudança para uma nova casa só aumenta as brigas entre elas. Apaixonada por futebol, Mira quer jogar com um trio de meninos na nova rua, porém enfrenta a resistência deles pelo simples fato dela ser uma garota. Com a inesperada ajuda de Renata e um talento inegável nos pés, Mira está determinada a provar que futebol não tem gênero — e que dentro das quatro linhas, o que realmente importa é o jogo.","livre","https://youtu.be/5Ce8yag5PRE",,,,,,,,
,"Cine-Expressão","A Menina e o Flautista","Lara Dezan","Ficção","Cor",13,"Brasil",2024,"Clara Vives","Juliana Lira, Lara Dezan, Marcela Ruiz e Roberto Lima","Lara Dezan e Leinad Strefezzi","Lucas Barbi","Lissa Sakajiri e Lucas de Camillo","Carlos Henrique Annunciato","8 Dígitos","Lira Filmes","Lira Filmes","Bia Lisboa, Kleber Palmeira, Arthur Kohl e Lomu","Natália, uma menina de 9 anos, vai passar as férias no sítio do seu avô acompanhada
pelo seu melhor amigo, o cachorro idoso Faísca. Com a ajuda de um misterioso ser fantástico, ela vai aprender sobre a amizade, o amor e os ciclos da vida.","livre","https://youtu.be/ACyREo9WkeQ",,,,,,,,
,"Cine-Expressão","Porque sou diferente","Luís Navarro","Ficção","Cor",15,"Brasil",2024,"Luís Navarro","Domingos Meira, Luis Navarro, Raphael Felisbino, Tainã Stinghen","Michelle Brito","Raphael Felisbino","Catarina Garcia","Adriano Castilho","Brothers Films",,"Sonhador Filmes","Luis Navarro, Kali Navarro, Zuri Navarro, Ivi Pizzott, Karla Bomfá, Catarina Garcia, Rafaella Lima, Apolo Santana.","A primeira vez que um pai viúvo se depara com o racismo sofrido por sua filha na escola.","livre",,,,,,,,,
,"Cine-Expressão","Menino Gepeto","Cláudio Constantino e Rafael Guimarães","Animação","Cor",13,"Brasil",2025,"Roberto Lemos","Daniela Fernandes","Rafael Guimarães","Rafael Guimarães","Rafael Guimarães","Trilha sonora e sound design: Zeh Netto MBr","Mascote Assessoria e Consultoria Empresarial Ltda","Pólen estúdio de Animação",,"VOZES DE: Antonio Edson (Machado), Cecilia Fernandes (Fadinha), Gustavo Marquezini (Gepeto), Ricardo Righi (Genaro), Rafael Guimarães (Ignácio), Teuda Bara (Árvores)","Esta é a história de Gepeto, uma criança de 11 anos que gosta de criar seus próprios brinquedos. Seu pai, Genaro, é quem os constrói com a madeira de árvores caídas da Floresta Encantada. Mas o que Gepeto não sabe é que lá mora a Fada Madrinha, que tem o poder de dar vida aos seus brinquedos de madeira.

A floresta é linda, mas toda essa maravilha está ameaçada! Nossos personagens vão se envolver numa grande aventura para impedir que o malvado Sr. Machado corte ilegalmente uma única árvore sequer! ","livre","https://youtu.be/7PGinuF5gJs",,,,,,,,
,"Cine-Expressão","SACIS","Bruno Bennec","Ficção","Cor",23,"Brasil",2024,"Bruno Bennec","Mary Rodrigues, Karina Potira e Bruno Bennec","André Alves Pinto","Jacques Cheiuche, abc","Leandro Silveira","Sérgio Scliar","Menino do Mato filmnes LTDA",,,"Apresentando as crianças
Luiza Pereira
Ryan Campbell

Com
Kaik Pereira

Ivanildo Campos

Jandiara Macedo

Andréa do Valle

Naddo Pontes

Thalita Reis

André Rodrigues 

Euler Luz

Luisa Paes

Renatta Barbosa
","Rodolfo é um menino de doze anos que vive armando confusão e um dia resolve pegar um saci. Nessa aventura, sua irmã casula é enfeitiçada pela cuca, e para salvar sua irmãzinha do perigo Rodolfo precisa da ajuda de seu novo amigo.","livre","https://youtu.be/Of6Y7XuJFhI?si=E-rHxxdHjQQTgMyU",,,,,,,,
,"Cine-Expressão","Glorinha","Stella Ribeiro","Ficção","Cor",9,"Brasil",2024,"Vinícius Maia e Laura Souza","Stella Ribeiro","Jorge Abreu","Mariana de Souza ","Luana Souza","Pedro Teixeira ",,,,"Marina Yolanda como Tatielen Valentina
LaRosa como Glorinha 
Bruna Esteves como Tina 
Will como Marco 
Luciana Vicente como Madalena ","O curta-metragem conta a história de Tati, uma criança cheia de energia e em uma fase de rebeldia. Ela vive discutindo com seus pais, que não entendem muito bem suas atitudes, e tudo fica mais complicado quando, durante a Festa da Glória, eles a proíbem de participar das festividades devido ao seu comportamento. Sentindo-se injustiçada e frustrada, Tati foge para a igreja, onde, de maneira inesperada, encontra uma “Santa”.","livre","https://youtu.be/5tIYezJuvpU?feature=shared",,,,,,,,
,"Cine-Expressão","O Chapéu do Zezéu","Alunos do Projeto Animação - Instituto Marlin Azul/Escola Municipal Monsenhor Walfredo Gurgel ","Animação","Cor",5,"Brasil",2023,"Alunos do Projeto Animação - Instituto Marlin Azul/Escola Municipal Monsenhor Walfredo Gurgel ","Instituto Marlin Azul, Beatriz Lindenberg","Analucia Godoi",,"Analucia Godoi","Bruno Hanstenreiter","Insituto Marlin Azul",,"Insituto Marlin Azul",,"Inspiradas no livro A Princesa Maribel, crianças de uma escola rural de Lagoa Nova (RN) criam a história do verdadeiro Zezéu, seu chapéu, um pote de mel e o encontro com a graciosa Isabel. Animação stop motion com folhas, flores, frutas, legumes, cereais e materiais reciclados encontrados na escola e nos quintais, o filme foi realizado em oficina do Projeto Animação/Instituto Marlin Azul.","livre",,,,,,,,,
,"Cine-Expressão","Cine quarto","Leonardo Braga","Animação","Cor",6,"Brasil",2024,"Leonardo Braga e Jader Barreto Lima","Rafaella Lima","Leonardo Braga","Rafaella Lima","Leonardo Braga e Gabriel Teixeira"," Silas Mendes e Bruno Mahais ",,,,"João Gabriel Machado Caputo como Léo
Carolina Machado como Mãe.
Diego Josephá de Melo como Milla
Maria Rosa Braga Lima Barreto como Laura
Rafael Braga Lima Barreto como Pedro
Ana Carolina Figueiredo como Tia Luisa
Lia Queiroz Guimarães Azevedo como prima
Arthur Mendes como Tio Carlos
","Leo é um garoto de 11 anos que mora numa cidade do interior. Ele ama ver filmes e sonha em morar em uma cidade com cinema. Um dia ele escuta as histórias de seus familiares da época em que a sala de cinema da cidade ainda existia. In Inconformado com o fechamento das salas na sua cidade, ele resolve mudar essa situação. Com ajuda da sua cachorrinha, seus amigos, uma caixa de sapato, e muita criatividade, ele resolve construir um cinema dentro do seu quarto.","livre",,,,,,,,,
,"Cine-Expressão","IA: Inteligência Afetiva","Pedro Amorim","Ficção","Cor",15,"Brasil",2024,"Pedro Amorim e Tiago D'Angelo","Mariana Lima","Bruno Vasconcellos","Rafael Motta","Luiza Brasil","Leo Lage e Julia Ayalla","Cinestesia",,,"Lara Bereta
Pedro Amorim
Thiago Moreira","Julia vive solitária e apática em uma casa tecnológica, dividindo sua vida apenas com sua inteligência artificial pessoal Lukas. Entretanto, quando ela toma um bolo em um encontro marcado na internet, a IA lhe faz uma revelação assustadora.","14 anos",,,,,,,,,
